type	chrom	TSS_start	start_position	end_position	ensembl_gene_id	external_gene_name	dev_geno	test_dev_geno	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	tissue	CAD_HARD_BHcorr_overall	loci_tissue_specific	loci	loci_complete	best_GWAS_signBH	best_GWAS_sign	best_GWAS_pval	CardioGram_beta	CardioGram_se_beta	CardioGram_z	CardioGram_pval	CardioGram_pval_BHcorr	CardioGram_Cochran_stat	CardioGram_Cochran_pval	CardioGram_model	replicated
heritable	chr6	32627657	32627657	32628506	ENSG00000223534	HLA-DQB1-AS1	0.514818794247149	0.426067560089863	-9.25983142058071e-05	2.48949735766795e-05	-3.71955864586854	0.000199571206261269	0.0208265807770855	0.025561800873742	Heart_Left_Ventricle	0.0292982014047258	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	0.000864277264990784	0.0135044465246441	0.0639994585052837	0.948970657975738	0.99520539863799	8.10295144045387	0.423478724742072	fixed	FALSE
heritable	chr6	32709119	32709119	32714992	ENSG00000237541	HLA-DQA2	0.519822024492429	0.349475785669028	0.000112686158933773	2.46728658034621e-05	4.56720998004051	4.94258830397719e-06	0.00147880162540352	0.00181502826051607	Heart_Left_Ventricle	0.00225036045480081	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00236992148741102	0.0135671648301749	-0.174680673307664	0.861330554739136	0.979611088186723	3.44523870172544	0.903397866073193	fixed	FALSE
heritable	chr10	12391481	12391481	12877545	ENSG00000183049	CAMK1D	0.0902834258843204	0.0722783980205713	0.00010443530664282	2.44504051627538e-05	4.27131190455321	1.94326392658635e-05	0.00402519039828768	0.00494037482874453	Heart_Left_Ventricle	0.00615490828365055	chr10:12.2-12.6Mb	chr10:12-12.6Mb	chr10:12038142-12591481	TRUE	FALSE	1.82e-05	0.0366069496974962	0.013376309868911	2.73670018534616	0.00620588237470824	0.262391730569165	10.5182885261317	0.230514748756781	fixed	TRUE
heritable	chr10	76818271	76797594	76818272	ENSG00000188716	DUPD1	0.151209962136452	0.0973033414240568	-8.43980848233363e-05	2.46797322943677e-05	-3.41973258934406	0.000626827209199726	0.0401880136538038	0.0493253315810737	Heart_Left_Ventricle	0.0563742080688662	chr10:76.6-77Mb	chr10:76.6-77Mb	chr10:76618271-77018271	FALSE	FALSE	0.001397	-0.00306722839882521	0.0135167981223671	-0.226919746160127	0.820486147322299	0.977980929831338	7.90321760504629	0.442980869947824	fixed	TRUE
heritable	chr11	65343509	65343509	65360121	ENSG00000173442	EHBP1L1	0.0974788067550794	0.00615383229838973	-9.13037730747296e-05	2.48460979501121e-05	-3.67477312767809	0.000238060857709909	0.0221048711453735	0.0271307287838362	Heart_Left_Ventricle	0.0323549577657676	chr11:65.1-65.5Mb	chr11:65.1-65.5Mb	chr11:65143509-65543509	TRUE	FALSE	7.75e-06	-0.0211495983531109	0.0136087681687509	-1.55411555923743	0.120156854460018	0.699019459371819	6.81850261642774	0.556335668191555	fixed	TRUE
not_heritable	chr11	118936387	118935974	118936388	ENSG00000271751	RP11-110I1.14	0.05292582542897	0.0140338294540256	-0.000117828735867297	2.47010033698604e-05	-4.77020038834007	1.84042740309467e-06	0.000790647066887174	0.000970411951030131	Heart_Left_Ventricle	0.00104743324578625	chr11:118.7-119.4Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	0.00318632839355172	0.0134889997333769	0.236216803064169	0.813264441458258	0.977980929831338	5.61233450165531	0.690565020566735	fixed	FALSE
heritable	chr11	118955576	118955576	118964259	ENSG00000256269	HMBS	0.0388952170156258	0.0249069752539761	0.00012144773001546	2.46541474418963e-05	4.92605677408566	8.39056275837982e-07	0.000564844741956462	0.000693270247911132	Heart_Left_Ventricle	0.000555668832565866	chr11:118.7-119.4Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	-0.00237006582689664	0.013491164634197	-0.175675406175762	0.860548957818087	0.979611088186723	3.53251243007785	0.896651763885021	fixed	FALSE
heritable	chr11	119205237	119205237	119208023	ENSG00000173456	RNF26	0.124279159265991	0.0391679069712974	0.000110805173481855	2.44094951292723e-05	4.5394291399733	5.6406731977421e-06	0.00151889911968412	0.00186424249185377	Heart_Left_Ventricle	0.00253649235252541	chr11:118.7-119.4Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	-0.0180563215029799	0.0135055075218302	-1.33695986424751	0.181235738228595	0.780453486582554	4.32856862499193	0.826329173694091	fixed	FALSE
not_heritable	chr11	119208018	119206959	119208019	ENSG00000245385	RP11-334E6.10	0.0923138776980273	0.0265753129048895	0.000113898958858325	2.43933286904852e-05	4.66926676156141	3.02276663240072e-06	0.00101744894093533	0.00124878046501055	Heart_Left_Ventricle	0.00159567031621107	chr11:118.7-119.4Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	-0.0106927362854226	0.0135053834681977	-0.791738813681351	0.42851298564929	0.895902895746513	3.08922958647271	0.928633641943985	fixed	FALSE
heritable	chr12	52473480	52473480	52502045	ENSG00000257542	OR7E47P	0.158602780092683	0.0505673158269582	9.42913132516004e-05	2.47376478001684e-05	3.81165234517401	0.00013804093616139	0.0154879752429075	0.0190093872505581	Heart_Left_Ventricle	0.0238040372660777	chr12:52.3-52.7Mb	chr12:52.3-52.7Mb	chr12:52273480-52673480	FALSE	FALSE	0.001023	0.0287959363459295	0.0133022397200917	2.16474345312212	0.0304073373929913	0.465260417054797	6.12781140903455	0.63291755285632	fixed	TRUE
heritable	chr12	111374389	111374389	111396012	ENSG00000185847	RP1-46F2.2	0.0740917513925453	0.0252460727137552	0.00010632463388145	2.47388070145972e-05	4.29788848826512	1.72432868779135e-05	0.00386933916413374	0.00474908859429202	Heart_Left_Ventricle	0.00575328333064793	chr12:111.2-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	0.0300936593891185	0.0134169111075169	2.24296480374371	0.0248990842398487	0.426380691257512	10.1688463798334	0.253374599536255	fixed	TRUE
not_heritable	chr12	112335140	112335140	112335710	ENSG00000270018	RP3-462E2.5	0.0684643902307593	0.0224290659404409	9.81082234844489e-05	2.52514196517736e-05	3.88525575343475	0.000102222218649202	0.0144873747171826	0.0177812859281902	Heart_Left_Ventricle	0.0202355548482529	chr12:111.2-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	0.0506940491406662	0.0135676480030591	3.73639182924233	0.000186679700188414	0.0857766620638899	7.68797169133675	0.464527992785439	fixed	TRUE
heritable	chr12	112450969	112369086	112450970	ENSG00000198270	TMEM116	0.0431991657241761	0.00461587323136081	-0.00015012380314649	2.5632059855282e-05	-5.85687627112628	4.71654243695142e-09	6.35026343868491e-06	7.79408637706222e-06	Heart_Left_Ventricle	6.60751314321225e-06	chr12:111.2-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0476800841523036	0.0135168108658034	-3.52746551133086	0.000419558415589685	0.106664658732608	10.3481678594803	0.241434291411302	fixed	TRUE
heritable	chr15	79103772	79051545	79103773	ENSG00000136378	ADAMTS7	0.0698361062285843	0.0146139694097004	-0.000131945160178489	2.4717625145626e-05	-5.33810021800731	9.39255404717561e-08	8.43063795975701e-05	0.000103474637086385	Heart_Left_Ventricle	9.00301022669274e-05	chr15:78.9-79.3Mb	chr15:78.6-79.4Mb	chr15:78599906-79441915	TRUE	TRUE	6.38e-18	-0.0189364072678736	0.0135388289168251	-1.39867394618901	0.161910780529046	0.758036125927728	15.364386018723	0.0524356366875897	fixed	TRUE
not_heritable	chr16	72699069	72699069	72821143	ENSG00000259768	RP5-991G20.1	0.111758728309821	0.0176175755803108	9.9821462166256e-05	2.50382249965876e-05	3.98676272698485	6.69809500113561e-05	0.0120242510590851	0.0147581359858355	Heart_Left_Ventricle	0.0155048407605771	chr16:72.5-72.9Mb	chr16:72.5-72.9Mb	chr16:72499069-72899069	FALSE	FALSE	0.002141	0.0247401918489242	0.0135828320655316	1.82143103364327	0.0685413613406768	0.590994030134378	7.17593532105508	0.517775163580689	fixed	TRUE
heritable	chr16	75467382	75327596	75467383	ENSG00000153774	CFDP1	0.0160856159690412	0.00250698812246949	-9.87250107284416e-05	2.51371059949927e-05	-3.92746128962131	8.58472326961372e-05	0.0144478860942604	0.0177328190037958	Heart_Left_Ventricle	0.0185708885197446	chr16:75.3-75.7Mb	chr16:74.9-75.7Mb	chr16:74944609-75667382	TRUE	FALSE	2.32e-07	-0.0486900773524903	0.0136964155287253	-3.55495036276998	0.000378050452537612	0.106664658732608	2.10492315058289	0.977625108341321	fixed	TRUE
not_heritable	chr19	41727955	41727331	41727956	ENSG00000269652	CTD-2195B23.3	0.0417422620515181	1.40645265933178e-05	0.000107686023116516	2.47708339520633e-05	4.3472909844259	1.37829311598658e-05	0.00337401410200584	0.00414114431666877	Heart_Left_Ventricle	0.00502029484566952	chr19:41.5-42.1Mb	chr19:41.5-42.1Mb	chr19:41527955-42131264	TRUE	FALSE	5.88e-08	0.0360877033909709	0.0134773401739113	2.67765767764974	0.00741389474701006	0.272254690431869	6.26795530671975	0.617244549801987	fixed	TRUE
not_heritable	chr19	41931264	41931264	41932142	ENSG00000268475	CTC-435M10.6	0.0493743357807103	0.0296762230738209	8.50021120106397e-05	2.47196005380469e-05	3.43865233096342	0.000584617518369846	0.0392037855553008	0.0481173251907038	Heart_Left_Ventricle	0.0544606355220033	chr19:41.5-42.1Mb	chr19:41.5-42.1Mb	chr19:41527955-42131264	TRUE	FALSE	5.88e-08	0.0373843999978114	0.0135100353205067	2.76715782830458	0.00565473717000686	0.256012415710585	12.3528403672124	0.136141656865003	fixed	TRUE
heritable	chr20	45093762	45092541	45093763	ENSG00000225849	MKRN7P	0.273612645132034	0.186370545576921	-8.98956609386905e-05	2.51901162540406e-05	-3.56868781517714	0.00035877361858073	0.0288387237474167	0.0353956187899741	Heart_Left_Ventricle	0.0412963158975827	chr20:44.9-45.3Mb	chr20:44.9-45.3Mb	chr20:44887914-45342197	FALSE	FALSE	0.000667	0.013814938695513	0.0133506901329789	1.03477337560156	0.300774759549757	0.865759793120027	5.56243551372143	0.696113280402963	fixed	FALSE
heritable	chr20	45142197	45129701	45142198	ENSG00000198185	ZNF334	0.215960123525698	0.16322195111884	-8.79996929063181e-05	2.5151387159922e-05	-3.49880077574978	0.000467355640857197	0.0352202944155775	0.0432281305415295	Heart_Left_Ventricle	0.0472860051738404	chr20:44.9-45.3Mb	chr20:44.9-45.3Mb	chr20:44887914-45342197	FALSE	FALSE	0.000667	0.0178961818353757	0.013327626398821	1.34278837805349	0.179340507687237	0.778870404607514	5.50198994149121	0.70281951562075	fixed	FALSE
heritable	chr21	30565801	30565801	30660526	ENSG00000215533	LINC00189	0.142008860326582	0.000601229671490462	-8.57954416769139e-05	2.4962420369931e-05	-3.43698409070382	0.000588230153610441	0.0392037855553008	0.0481173251907038	Heart_Left_Ventricle	0.0545183081809331	chr21:30.4-30.8Mb	chr21:30.4-30.8Mb	chr21:30365801-30765801	TRUE	FALSE	2.04e-06	0.00709898864332594	0.0133086572615777	0.533411335478659	0.593748872438546	0.939152816116012	5.06537246749378	0.750566733305257	fixed	FALSE
heritable	chr22	24322339	24322339	24326106	ENSG00000099984	GSTT2	0.589063174711204	0.437181522409394	8.57312361314974e-05	2.46785592097751e-05	3.47391577452947	0.000512922012068298	0.0363467624148592	0.0446107171022559	Heart_Left_Ventricle	0.0503457698165179	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	0.0326655719165848	0.0133644212558109	2.44421896701152	0.0145166129547575	0.370872132720814	13.7430922395348	0.0887123018832829	fixed	TRUE
heritable	chr22	24373117	24373117	24374043	ENSG00000235231	AP000351.10	0.383614579855815	0.250098989804902	-9.63676686319566e-05	2.4739818088018e-05	-3.89524564364641	9.80992598851545e-05	0.0144873747171826	0.0177812859281902	Heart_Left_Ventricle	0.0196327881431696	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0339748518502039	0.0134198461215343	-2.53168714026354	0.0113515225062055	0.341485365405033	18.4276260661279	0.0182393276266732	fixed	TRUE
heritable	chr22	24375562	24375562	24376211	ENSG00000272955	KB-226F1.1	0.265392598852805	0.0671708133790078	-9.11415759104727e-05	2.47394960494448e-05	-3.68405143452865	0.000229555888455772	0.0220764072877828	0.0270957932623688	Heart_Left_Ventricle	0.0317921812970077	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0330876203539205	0.0134229377523116	-2.46500587013617	0.0137011006888408	0.368147461598528	17.8297407240662	0.0225398015597059	fixed	TRUE
heritable	chr22	24384679	24376133	24384680	ENSG00000184674	GSTT1	0.470988311644764	0.429428472783273	-9.20028846159533e-05	2.47476480794931e-05	-3.71764154397324	0.000201091323061208	0.0208265807770855	0.025561800873742	Heart_Left_Ventricle	0.0292982014047258	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0363651579650915	0.013400143230153	-2.71378875139653	0.00665185691651693	0.263499781284521	18.1586577410204	0.0200679564818323	fixed	TRUE
heritable	chr22	29951204	29901868	29951205	ENSG00000100296	THOC5	0.0631972210871548	0.0347680304580584	-9.00019847886478e-05	2.47358914319299e-05	-3.63851794208922	0.000274211527174613	0.023818916679586	0.0292344870100676	Heart_Left_Ventricle	0.0355440593089257	chr22:29.8-30.2Mb	chr22:29.8-30.2Mb	chr22:29751204-30151204	TRUE	FALSE	8.85e-06	-0.054243430085385	0.0133582636296305	-4.06066473827223	4.89331959098033e-05	0.0356402453409689	7.43808442552243	0.49018595399301	fixed	TRUE
heritable	chr1	109792641	109792641	109818372	ENSG00000143126	CELSR2	0.401805484129803	0.383818398135886	-0.000256705101142367	2.56465688040949e-05	-10.0093350928636	1.38681447179161e-23	1.91361375914062e-20	2.34825248985859e-20	Liver	1.68377767735125e-19	chr1:109.6-110.1Mb	chr1:109.4-110.2Mb	chr1:109432425-110209180	TRUE	TRUE	3.77e-27	-0.084268354897031	0.013785571638399	-6.11279365900984	9.79019246192346e-10	9.80977284684731e-07	16.396147122245	0.0370485156103819	fixed	TRUE
heritable	chr1	109825807	109822178	109825808	ENSG00000134222	PSRC1	0.5043075950657	0.44086707433368	-0.00024785845234999	2.56019420259743e-05	-9.68123637255826	3.6230764634224e-22	1.97225677073127e-19	2.42021507756616e-19	Liver	2.63933874207395e-18	chr1:109.6-110.1Mb	chr1:109.4-110.2Mb	chr1:109432425-110209180	TRUE	TRUE	3.77e-27	-0.0825084917221585	0.0137691434494272	-5.99227482996344	2.06925837471527e-09	1.3822645943098e-06	17.9005055307404	0.0219849062203607	fixed	TRUE
heritable	chr1	109940572	109852192	109940573	ENSG00000134243	SORT1	0.545527491323925	0.553339886078348	-0.000255449761225708	2.56545385260077e-05	-9.95729316926675	2.34356535914031e-23	1.91361375914062e-20	2.34825248985859e-20	Liver	2.13405061603317e-19	chr1:109.6-110.1Mb	chr1:109.4-110.2Mb	chr1:109432425-110209180	TRUE	TRUE	3.77e-27	-0.0846881748139989	0.0137823510191384	-6.1446827683027	8.01234844319886e-10	9.80977284684731e-07	16.1817259239592	0.0398516932990759	fixed	TRUE
heritable	chr1	147142617	147101453	147142618	ENSG00000162836	ACP6	0.153015667691584	0.0821096344610914	-8.47034968095438e-05	2.47034681438162e-05	-3.42880992727116	0.000606233927443325	0.036667701242241	0.044996029281349	Liver	0.0550659964418844	chr1:146.9-147.3Mb	chr1:146.9-147.3Mb	chr1:146942617-147342617	FALSE	FALSE	0.003616	-0.0139879645021724	0.0134520950096154	-1.0398353930874	0.298416382593462	0.792671960517817	4.36600399028153	0.822684478319693	fixed	TRUE
not_heritable	chr2	203904831	203904831	203905622	ENSG00000232994	RPL7P14	0.165040937267	0.0364371816166387	-0.000148436289961345	2.4308276571464e-05	-6.10640945790444	1.01897397109973e-09	3.32813011371339e-07	4.08404767616774e-07	Liver	1.54646283013903e-06	chr2:203.7-204.1Mb	chr2:203.3-204.1Mb	chr2:203299901-204104831	TRUE	TRUE	2.88e-19	-0.0461872294609747	0.0131975838026674	-3.49967313347461	0.000465828986042202	0.083151162650136	7.19982931429264	0.515234243328561	fixed	TRUE
heritable	chr3	134205557	134196548	134205558	ENSG00000129055	ANAPC13	0.147852613342245	0.111430959069978	-8.56286462255602e-05	2.46501603485103e-05	-3.47375615472356	0.000513227219166926	0.0361566221368531	0.0443688688755412	Liver	0.0503457698165179	chr3:134-134.4Mb	chr3:134-134.4Mb	chr3:134004585-134405557	TRUE	FALSE	4.47e-05	0.0188509913862024	0.0134438381133079	1.40220309314362	0.160854608257063	0.703333041439402	4.81022623096085	0.777653516553804	fixed	FALSE
heritable	chr4	120375946	120375946	120473180	ENSG00000245958	RP11-33B1.1	0.064711335485347	0.0453570792838064	8.56333411190243e-05	2.48728929102247e-05	3.44283800955949	0.000575644007367301	0.0361566221368531	0.0443688688755412	Liver	0.0543193194931259	chr4:120.2-120.6Mb	chr4:120-120.8Mb	chr4:120025599-120750145	TRUE	FALSE	4.27e-05	0.0281266166368158	0.0136626105230482	2.05865611036539	0.0395271934861689	0.471502950870729	9.80223631846467	0.279181680504406	fixed	TRUE
heritable	chr6	31239906	31236526	31239907	ENSG00000204525	HLA-C	0.792472312398649	0.71252433585152	-8.7604836758344e-05	2.4888122757286e-05	-3.51994554240526	0.000431635411901321	0.0352447376782225	0.0432498682725124	Liver	0.0454389833615426	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.012123432784921	0.0134408340489759	-0.901985155143307	0.36706475355957	0.836857526886665	12.1296492582264	0.145512321592978	fixed	TRUE
not_heritable	chr6	31324424	31324424	31325414	ENSG00000271581	XXbac-BPG248L24.12	0.755358226620121	0.579199099885771	-9.92536020045303e-05	2.48652983680068e-05	-3.99165135827351	6.56147888606827e-05	0.0076538669886765	0.00939228834834343	Liver	0.0154216595701885	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0300881069039937	0.0136292415183516	-2.20761418480114	0.02727117948147	0.390367454863328	18.1387130811968	0.0202102400327564	fixed	TRUE
heritable	chr6	32595956	32595956	32614839	ENSG00000196735	HLA-DQA1	0.482433715295471	0.459479683703931	-8.92890219908846e-05	2.48723796997422e-05	-3.58988657574289	0.000330821880751411	0.0300143492602277	0.0368315027236571	Liver	0.0392196281775417	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	0.000865763643721829	0.0135130204433553	0.0640688473277301	0.948915407096423	0.989150803309987	11.3314681368011	0.183615695520463	fixed	FALSE
heritable	chr6	32636159	32627244	32636160	ENSG00000179344	HLA-DQB1	0.559842547407564	0.470918364250391	-8.84527546442441e-05	2.49341741265748e-05	-3.54745074752532	0.000388978472873593	0.0334332947153766	0.0410269926125621	Liver	0.0434605886378765	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00816143912847315	0.013537517139586	-0.602875626624894	0.54659143141349	0.898258978015966	10.840611874785	0.210894937066592	fixed	TRUE
heritable	chr6	32627657	32627657	32628506	ENSG00000223534	HLA-DQB1-AS1	0.647706433155521	0.585410928154376	-9.60924731353251e-05	2.49244603719713e-05	-3.85534818813513	0.000115565028340033	0.0125817885382459	0.0154394877862284	Liver	0.0210189114151809	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00668497367306452	0.0134885049559577	-0.495605235338689	0.620172958366352	0.921040590998548	10.7428241550135	0.216701205788543	fixed	TRUE
heritable	chr6	32709119	32709119	32714992	ENSG00000237541	HLA-DQA2	0.31831896811145	0.17170521533241	8.89114836084946e-05	2.47110325480376e-05	3.59804809595281	0.000320614338881999	0.0300143492602277	0.0368315027236571	Liver	0.0386690618524434	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00495922380172482	0.0134670605898868	-0.368248421296107	0.712688008133097	0.952126469718156	5.11604489867261	0.74510416487125	fixed	FALSE
heritable	chr6	161087406	160952515	161087407	ENSG00000198670	LPA	0.227111816043048	0.0698966923564469	0.000139684124911538	2.48173311337538e-05	5.62849099924185	1.81792986796865e-08	4.94803867240072e-06	6.07188575901528e-06	Liver	2.06925867221531e-05	chr6:160.9-161.9Mb	chr6:160.2-161.9Mb	chr6:160190131-161895092	TRUE	TRUE	1.71e-49	0.0313073749973346	0.0133936418767586	2.33748037206079	0.0194142203563921	0.344301748621325	9.97080835906292	0.267080771349063	fixed	TRUE
heritable	chr6	161695092	161551011	161695093	ENSG00000026652	AGPAT4	0.0234171147753538	0.00338773122105918	-8.6150218917711e-05	2.46081735498869e-05	-3.50087822418283	0.000463727689544811	0.0360620942968448	0.0442528709451334	Liver	0.0471810540893302	chr6:160.9-161.9Mb	chr6:160.2-161.9Mb	chr6:160190131-161895092	TRUE	TRUE	1.71e-49	-0.0290104536332414	0.0135275016720232	-2.14455369044523	0.0319885483073137	0.421743755314846	5.22330432657756	0.733464210856581	fixed	TRUE
not_heritable	chr8	126479181	126479181	126553615	ENSG00000253111	RP11-136O12.2	0.166088793729525	0.0620199916432481	0.00012718619625614	2.45978706173109e-05	5.1706181496309	2.33320899543523e-07	5.44330679650958e-05	6.67964403836028e-05	Liver	0.000207280010853007	chr8:126.3-126.7Mb	chr8:126.3-126.7Mb	chr8:126279181-126679181	TRUE	TRUE	5.24e-13	0.0274732655100451	0.013362692156627	2.0559678534853	0.0397856148866858	0.471777350490641	20.6941349682031	0.00800587622310515	fixed	TRUE
heritable	chr10	91174313	90973326	91174314	ENSG00000107798	LIPA	0.0797418703634589	0.0379001731090623	0.000111451549800936	2.46449750076038e-05	4.52228293055886	6.11762112980854e-06	0.0012488198719904	0.00153246409301704	Liver	0.00268467749436321	chr10:91-91.4Mb	chr10:91-91.4Mb	chr10:90974313-91374313	TRUE	TRUE	3.51e-16	0.0586985158081637	0.0134661820250518	4.35895755002896	1.30683456515038e-05	0.00493478550461962	6.29550714911784	0.614168057573632	fixed	TRUE
heritable	chr11	118955576	118955576	118964259	ENSG00000256269	HMBS	0.12291376875681	0.0569053043222866	0.000105824185656615	2.46775181247559e-05	4.2882831701967	1.8005945223841e-05	0.00267319383048633	0.00328035583896159	Liver	0.00590854548498366	chr11:118.8-119.2Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	0.00223389277200747	0.0134112270796109	0.166568857476409	0.867709299445483	0.973590294869928	5.55998018955183	0.696386017388379	fixed	TRUE
not_heritable	chr12	112108165	112107656	112108166	ENSG00000258359	PCNPP1	0.187260623667407	0.0452125203928814	-0.000166486804984912	2.5055213131853e-05	-6.64479699728657	3.03635267463566e-11	1.2396509943972e-08	1.52121268999247e-08	Liver	6.91225686380809e-08	chr12:111.9-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0679394325694467	0.0135173512113838	-5.02609065245201	5.00579329474547e-07	0.000250790244066748	9.59031287655128	0.294965307034868	fixed	TRUE
heritable	chr12	112450969	112369086	112450970	ENSG00000198270	TMEM116	0.0987116152557827	0.0105686208211698	-0.000105594883924056	2.55053487941143e-05	-4.14010742516973	3.47143216924413e-05	0.00472426932542485	0.00579729172263769	Liver	0.0096396232513109	chr12:111.9-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0340047710011424	0.0136510370926645	-2.49100275461232	0.0127383132205611	0.263317843414025	6.52470121525384	0.588669093911625	fixed	TRUE
not_heritable	chr14	70883700	70793069	70883701	ENSG00000258644	SYNJ2BP-COX16	0.0764093942149517	0.0112122140035718	0.000112676738737626	2.5062989584337e-05	4.49574215232659	6.93277085105984e-06	0.00125797365755983	0.00154369697616932	Liver	0.00300618149379766	chr14:70.7-71.1Mb	chr14:70.7-71.1Mb	chr14:70683700-71083700	FALSE	FALSE	0.003532	-0.0162634467755349	0.0133857298695889	-1.21498393692256	0.224372217916135	0.758803576148571	11.0509681621512	0.198827964799449	fixed	FALSE
heritable	chr16	69788842	69775770	69788843	ENSG00000141101	NOB1	0.0203002797172398	0.00132711546818505	-0.00011025401510045	2.46791943961944e-05	-4.4674884167796	7.91432952288964e-06	0.00129247258330615	0.00158603163638708	Liver	0.00327581293797423	chr16:69.6-70Mb	chr16:69.6-70Mb	chr16:69588842-69988842	FALSE	FALSE	0.000592	-0.0213882925348154	0.0135870762070583	-1.57416446400031	0.115449432458055	0.660139777056228	7.43195502658634	0.490823481577282	fixed	TRUE
not_heritable	chr16	75144609	75142499	75144610	ENSG00000247033	RP11-252E2.1	0.0353374682726774	0.00809213857612562	-0.000102269266682162	2.49126900821848e-05	-4.1051073306329	4.04127201856811e-05	0.00507670516699639	0.00622977625016191	Liver	0.0105898771226133	chr16:74.9-75.3Mb	chr16:74.9-75.7Mb	chr16:74944609-75667382	TRUE	FALSE	2.32e-07	-0.0541023192581246	0.0135200589424141	-4.00163338699649	6.2906715864386e-05	0.0180092940846042	3.05035623895277	0.931157752698913	fixed	TRUE
heritable	chr17	2591767	2591767	2592254	ENSG00000272911	RP11-74E22.6	0.335746607783636	0.225202325281874	-8.59512171660959e-05	2.48063254703493e-05	-3.4648911330633	0.000530446163184448	0.0361566221368531	0.0443688688755412	Liver	0.0513873654172073	chr17:2.4-2.8Mb	chr17:2.4-2.8Mb	chr17:2391767-2791767	TRUE	FALSE	1.76e-05	-0.015574862990333	0.0135193400455347	-1.15204314248144	0.249303345423528	0.782821397762738	16.9276936563409	0.0308708684376574	fixed	TRUE
not_heritable	chr17	48503519	48503519	48552206	ENSG00000167107	ACSF2	0.0424377354399045	0.0064553037756781	-8.54507317754025e-05	2.46719304585362e-05	-3.4634797596812	0.000533236710357938	0.0361566221368531	0.0443688688755412	Liver	0.0513873654172073	chr17:48.3-48.7Mb	chr17:45.6-48.7Mb	chr17:45571447-48703519	TRUE	FALSE	7.83e-07	0.00922343767560568	0.013538441086153	0.681277675687444	0.495695806343487	0.882057003154167	2.02350893258084	0.980282650811708	fixed	FALSE
heritable	chr22	24322339	24322339	24326106	ENSG00000099984	GSTT2	0.620390457897249	0.468193239629259	8.41673168128464e-05	2.47182904654485e-05	3.40506221215	0.000661489822202711	0.0385808992257279	0.0473437715605083	Liver	0.0580580850214736	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	0.0341594610693647	0.013396055383849	2.54996415665385	0.0107733994713425	0.263317843414025	14.3516663006329	0.073047455788564	fixed	TRUE
heritable	chr22	24373117	24373117	24374043	ENSG00000235231	AP000351.10	0.503698390544615	0.26778504238471	-8.38157256529813e-05	2.47213200912679e-05	-3.3904227340427	0.00069784923020163	0.0392980333181951	0.0482237881835885	Liver	0.0596677473259722	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0287501156931527	0.0134742362389934	-2.13371022915215	0.0328665082128554	0.429372958795041	18.5855491906038	0.0172403709194067	fixed	TRUE
